archivo,año_extraido,mes_extraido,dia,lluvia_mm
7. Registro de lluvia 07-2025.jpg,2025,Julio,28,41.2
7. Registro de lluvia 07-2025.jpg,2025,Julio,29,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,30,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,31,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,1,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,2,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,3,1.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,4,2.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,5,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,6,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,7,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,8,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,9,0.4
2. Registro de lluvias 02-2026.jpg,2026,Febrero,10,59.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,11,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,12,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,13,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,14,2.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,15,2.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,16,10.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,17,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,18,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,19,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,20,26.3
2. Registro de lluvias 02-2026.jpg,2026,Febrero,21,9.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,22,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,23,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,24,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,25,2.5
2. Registro de lluvias 02-2026.jpg,2026,Febrero,26,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,27,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,28,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,29,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,30,0.0
2. Registro de lluvias 02-2026.jpg,2026,Febrero,31,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,1,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,2,57.5
registro lluvia 12-20 001.bmp,2020,Diciembre,3,5.0
registro lluvia 12-20 001.bmp,2020,Diciembre,4,22.0
registro lluvia 12-20 001.bmp,2020,Diciembre,5,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,6,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,7,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,8,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,9,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,10,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,11,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,12,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,13,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,14,6.0
registro lluvia 12-20 001.bmp,2020,Diciembre,15,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,16,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,17,6.5
registro lluvia 12-20 001.bmp,2020,Diciembre,18,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,19,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,20,45.0
registro lluvia 12-20 001.bmp,2020,Diciembre,21,6.0
registro lluvia 12-20 001.bmp,2020,Diciembre,22,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,23,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,24,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,25,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,26,5.8
registro lluvia 12-20 001.bmp,2020,Diciembre,27,4.8
registro lluvia 12-20 001.bmp,2020,Diciembre,28,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,29,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,30,0.0
registro lluvia 12-20 001.bmp,2020,Diciembre,31,3.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,1,22.3
1. Registro de lluvias 01-2026.jpeg,2026,Enero,2,36.3
1. Registro de lluvias 01-2026.jpeg,2026,Enero,3,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,4,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,5,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,6,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,7,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,8,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,9,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,10,20.2
1. Registro de lluvias 01-2026.jpeg,2026,Enero,11,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,12,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,13,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,14,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,15,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,16,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,17,1.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,18,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,19,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,20,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,21,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,22,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,23,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,24,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,25,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,26,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,27,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,28,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,29,14.7
1. Registro de lluvias 01-2026.jpeg,2026,Enero,30,0.0
1. Registro de lluvias 01-2026.jpeg,2026,Enero,31,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,1,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,2,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,3,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,4,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,5,5.8
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,6,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,7,13.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,8,29.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,9,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,10,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,11,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,12,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,13,2.7
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,14,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,15,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,16,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,17,23.5
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,18,1.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,19,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,20,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,21,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,22,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,23,13.8
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,24,2.5
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,25,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,26,7.2
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,27,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,28,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,29,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,30,0.0
3. Registro de lluvia 03 -2026.jpg,2026,Marzo,31,0.0
